Tweet Id;Text;Name;UTC;Created At;Favorites;Retweets;Language;Client;Tweet Type;URLs;Hashtags;Mentions;Media Type
531;AÑO 2023;Paraguayo Cubas Colomés;2022-12-19T00:35:56.000Z;Mon Dec 19 00:35:56 +0000 2022;83;36;qst;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;None
2794;"- Al menos yo no les miento
- Otra cosa, mi Senadores no van a ser taan chetos";Paraguayo Cubas Colomés;2022-08-10T01:27:50.000Z;Wed Aug 10 01:27:50 +0000 2022;171;36;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;None
1389;"- El sermón para la fiscala
.

https://t.co/UAq1cAtSan";Paraguayo Cubas Colomés;2022-12-11T19:28:48.000Z;Sun Dec 11 19:28:48 +0000 2022;11;1;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;https://youtu.be/2cX1fauCa-k ;0;0;None
998;- HENDY PRESI ??, necesito una ayudita  - Pero última vez, espérame un ratito (Astronautas, hurreros ???? y sin humor:  NO MIRAR, ?? Peligro d infarto) https://t.co/jxLNaxVXkz;Paraguayo Cubas Colomés;2020-02-15T18:46:44.000Z;Sat Feb 15 18:46:44 +0000 2020;273;148;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;video
2210;"-
Quema de máquinas
-
https://t.co/wyoWPLHiur";Paraguayo Cubas Colomés;2022-09-29T21:44:04.000Z;Thu Sep 29 21:44:04 +0000 2022;17;0;pt;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;https://youtu.be/ArBbGJW7AHQ ;0;0;None
682;""" Antes q viajar a Oxford, prefiero asistir al cumpleaños de una sobrina muy querida"", dijo el preCandidato??";Paraguayo Cubas Colomés;2022-06-06T01:11:37.000Z;Mon Jun 06 01:11:37 +0000 2022;178;23;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;None
3166;""" Solo un hombre sin control puede poner las cosas bajo control""";Paraguayo Cubas Colomés;2020-09-02T21:11:27.000Z;Wed Sep 02 21:11:27 +0000 2020;172;27;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;None
3179;""" UN voto vale más que MIL gritos""
. https://t.co/wNaKztmtB4";Paraguayo Cubas Colomés;2021-09-15T08:39:14.000Z;Wed Sep 15 08:39:14 +0000 2021;87;28;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
1735;"""A LA COMPAÑERA"" debe decir... A la única que LE PEGÓ ?? éste ladrón de estancias y de obreros (Acepar),  transfuga del MEC y asesino (Ycua Bolaños) fue a la SENADORA MASI ??... Se puede apreciar a lo largo y ancho de TODOS los vídeos... INÚTIL https://t.co/EHLZS9YCTr";Paraguayo Cubas Colomés;2019-09-22T12:27:27.000Z;Sun Sep 22 12:27:27 +0000 2019;205;74;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
942;"""Ámaame o déjaame... Pero no me tortures... Hasta el amaneceer""... Pues sé que un día volveraaás ?? https://t.co/KpYPj2FwtK";Paraguayo Cubas Colomés;2020-08-22T10:52:13.000Z;Sat Aug 22 10:52:13 +0000 2020;80;6;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
1261;"""Amar para ser amado""??
Gracias Mercado 1 de Luque?????? https://t.co/dVsdjnFvdN";Paraguayo Cubas Colomés;2022-09-03T22:49:02.000Z;Sat Sep 03 22:49:02 +0000 2022;159;26;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;video
1759;"""ANARQUISTA E IRRESPONSABLE"" (Fidel Zavala) Nunca digas d esta fuente no he d beber. PATRIA QUERIDA intenta redimirse ahora, CARADURAS LO Q SON !! https://t.co/DuaeXT6Uxf";Paraguayo Cubas Colomés;2020-04-02T22:57:32.000Z;Thu Apr 02 22:57:32 +0000 2020;247;96;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
740;"""Así, puesto que eres tibio, y no frío ni caliente, te vomitaré de mi boca.""

Apocalipsis 3:16";Paraguayo Cubas Colomés;2020-03-23T02:49:41.000Z;Mon Mar 23 02:49:41 +0000 2020;35;11;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;None
892;"""Comienza a temblar Freezer, porque estoy a punto de ser el Super Saiyan que tanto has temido"" (GOKU) https://t.co/5a317o00ey";Paraguayo Cubas Colomés;2021-04-10T13:30:03.000Z;Sat Apr 10 13:30:03 +0000 2021;817;137;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
2460;"""Crees q te tengo miedo p3l0tud4""... Sosp3ch4do d m474r a su 3sposa (se libró siendo Director d ITAIPÚ), conocido c4fich0 de F3rnand0 Lug0 y hoy SenadorTRUCHO del Frente KaRú... FUERZA MICHELLE  ?? https://t.co/CRBpIZuw6I";Paraguayo Cubas Colomés;2022-06-28T21:45:50.000Z;Tue Jun 28 21:45:50 +0000 2022;102;25;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;video
2397;"""Cuando el hombre pierde su moral, ese hombre será un introvertido ciudadano sin convicción”, fueron tus palabras en el Senado Prof.Miguel Ángel Pangrazio... Salud eternamente! https://t.co/i2dwu4pXMy";Paraguayo Cubas Colomés;2022-07-05T19:23:58.000Z;Tue Jul 05 19:23:58 +0000 2022;80;13;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
598;"""El aporte TOTAL de los sojeros y ganaderos alcanzó la suma de 886.001 millones de guaraníes (147 millones dólares americano"" (Fuente: SET)

https://t.co/qEtIFiJRTL https://t.co/8CgEptvcDz";Paraguayo Cubas Colomés;2020-01-06T05:25:33.000Z;Mon Jan 06 05:25:33 +0000 2020;39;23;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;http://coprofam.org/2019/02/18/los-sojeros-y-ganaderos-aporto-apenas-el-64-de-los-ingresos-tributarios/ ;0;0;photo
423;"""El hijo del ladrón acaba fácilmente por hacerse ladrón; el lobezno siente el instinto del lobo."" (Lichtwer) ??????? 
Genéticamente LADRONES, guaú q tus tesoro$ ???????? van a renunciar a lo q tu padre KALE robó... Yagua toú pende bola https://t.co/T69cCNRvGG";Paraguayo Cubas Colomés;2020-04-06T05:03:13.000Z;Mon Apr 06 05:03:13 +0000 2020;546;122;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
696;"""El milagro"" PAYO CHONG ... Tu salchichón casero... Vendo a Gs 14.000 el kilo, y Gs 11.000 el Kilo a partir de 10 ks... Pedidos al wass 0973 659642 https://t.co/cURNA8TY5G";Paraguayo Cubas Colomés;2020-06-15T03:25:37.000Z;Mon Jun 15 03:25:37 +0000 2020;128;29;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
699;"""El monstruito y la responsabilidad política"" por SIXTUS PEREIRA ¿Pedirás Perdida d Investidura d Lilian Samaniego, ZI y tú dupla d Bancada con esta pasión? https://t.co/b8xRID75M1";Paraguayo Cubas Colomés;2020-06-15T17:57:18.000Z;Mon Jun 15 17:57:18 +0000 2020;29;6;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;video
1256;"""El rezo más fervoroso, a la hora de irse a la cama, no es el consabido padrenuestro o la sempiterna avemaría, mas sí este: Líbranos, Señor, de todo mal y en particular de la ira de los mansos"" José Saramago https://t.co/IDkRLWxatk";Paraguayo Cubas Colomés;2022-10-29T21:13:50.000Z;Sat Oct 29 21:13:50 +0000 2022;41;5;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;video
1176;"""En tiempos de desesperanza, medidas extremas"" https://t.co/TuuYToaaJd";Paraguayo Cubas Colomés;2021-05-01T10:17:22.000Z;Sat May 01 10:17:22 +0000 2021;64;16;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
3154;"""En una encuesta realizada en 2013 para establecer las cien «personas más honestas» del mundo según los argentinos, Illia ocupó el 3er lugar, detrás del papa Francisco y uno de los padres de la patria, Manuel Belgrano, superando a Teresa de Calcuta, Mandela y Gandhi."" (Wikipedia) https://t.co/XZyonzKeIC";Paraguayo Cubas Colomés;2021-10-27T10:09:04.000Z;Wed Oct 27 10:09:04 +0000 2021;29;5;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
2803;"""Hagase NUESTRA VOLUNTAD en la tierra como en el cielo""... (Antigua ""oración"" de SuCCiónaleros)";Paraguayo Cubas Colomés;2019-08-14T10:29:00.000Z;Wed Aug 14 10:29:00 +0000 2019;303;89;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;None
2792;"""Hay que VER la desesperación del Presidente"" - ""Fue mucha la PRESION que recibió"" - ""Tiene muchas cosas en la cabeza"" (Kencho en Bolacanal)";Paraguayo Cubas Colomés;2019-08-07T02:15:32.000Z;Wed Aug 07 02:15:32 +0000 2019;105;25;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;None
715;"""He llegado a la conclusión de que la política es demasiado seria para dejarla en manos de los políticos”. Charles de Gaulle https://t.co/WZrL20htBU";Paraguayo Cubas Colomés;2020-06-29T17:36:17.000Z;Mon Jun 29 17:36:17 +0000 2020;42;7;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
471;"""Houston, tenemos un problema""
?? https://t.co/UrBtC0gPsm";Paraguayo Cubas Colomés;2020-08-03T16:20:55.000Z;Mon Aug 03 16:20:55 +0000 2020;25;15;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
2746;"""La ciudadanía puede estar tranquila, soy una persona honesta"" (Suplente d Bajac)... Y yo le agrego: no basta con ser honesto, hay q ser valiente tambien ! https://t.co/gQwWg7xYls";Paraguayo Cubas Colomés;2020-04-15T19:24:24.000Z;Wed Apr 15 19:24:24 +0000 2020;167;21;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
1884;"""La suerte de las naciones depende de su manera de alimentarse""... ¿ES CIERTO éste proverbio? https://t.co/uGOSnDRIak";Paraguayo Cubas Colomés;2022-02-03T23:41:46.000Z;Thu Feb 03 23:41:46 +0000 2022;38;1;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
2333;"""La única forma de apoyar una revolución es hacerla tuya."" (Abbie Hoffman) https://t.co/4ILkzvlI35";Paraguayo Cubas Colomés;2020-02-11T18:22:21.000Z;Tue Feb 11 18:22:21 +0000 2020;51;6;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
2058;"""Ley d la OFERTA y la DEMANDA"", el mercado se autorregula ndaje.. La demanda se redujo n 50%, precios debieron bajar 50% tambien!";Paraguayo Cubas Colomés;2020-03-26T16:15:44.000Z;Thu Mar 26 16:15:44 +0000 2020;147;51;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;None
2010;"""Linda OBRA"" d Patria Querida (lista cerrada y desbloqueada).. El Concejal q MENOS votos tiene encabeza la lista.. (Mi proyecto fue Lista abierta y desbloqueada).. En todo el país lo mismo.. Aquí caso ANR en Asu https://t.co/bhZW9k6DyA";Paraguayo Cubas Colomés;2021-06-24T13:41:42.000Z;Thu Jun 24 13:41:42 +0000 2021;27;10;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
2549;"""Lo que ahoga a alguien no es caerse al río, sino mantenerse sumergido en él""
— Paulo Coelho https://t.co/9F9Yo83z62";Paraguayo Cubas Colomés;2020-05-05T11:02:51.000Z;Tue May 05 11:02:51 +0000 2020;61;8;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
1347;"""Lo que importa no es cuantos AÑOS acumulas en la vida sino cuanta VIDA acumuláste en esos años"" (Abraham Lincoln)... Yolanda Paredes ?? https://t.co/WisYHTXWBd";Paraguayo Cubas Colomés;2022-08-07T23:40:57.000Z;Sun Aug 07 23:40:57 +0000 2022;31;0;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
804;"""Los hombres que han cambiado el mundo no lo han conseguido remplazando a los gobernantes, sino siempre agitando a las masas.""  Napoleón Bonaparte https://t.co/R2wmcy1UZL";Paraguayo Cubas Colomés;2022-11-07T19:28:38.000Z;Mon Nov 07 19:28:38 +0000 2022;69;6;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
3169;"""Los otros no cuentan"", dice Leo (anoche)...Quien va ganar en 2023, según el Analista Político Roberto Paredes (hoy)
#PayoNoExiste https://t.co/3nDO63q05z";Paraguayo Cubas Colomés;2022-09-07T22:17:45.000Z;Wed Sep 07 22:17:45 +0000 2022;16;0;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;video
1205;"""Los pueblos libres son esclavos de sus leyes"" (no me acuerdo ni encuentro quién lo dijo)";Paraguayo Cubas Colomés;2022-05-28T23:12:45.000Z;Sat May 28 23:12:45 +0000 2022;58;5;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;None
2335;"""Los que sueñan de día son conscientes de muchas cosas que escapan a los que sueñan sólo de noche“ POE";Paraguayo Cubas Colomés;2022-02-15T03:02:53.000Z;Tue Feb 15 03:02:53 +0000 2022;29;4;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;None
528;"""Mejor"" comentario de ayer https://t.co/83HSTBBCex";Paraguayo Cubas Colomés;2019-12-16T05:52:01.000Z;Mon Dec 16 05:52:01 +0000 2019;6;2;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
1813;"""Ministerio de Hacienda declarÓ una LUCHA FRONTAL A LA EVASIÓN IMPOSITIVA"" (Óscar Orué, Viceministro de la SET) https://t.co/Jo6yyeKhO0";Paraguayo Cubas Colomés;2022-08-04T22:32:19.000Z;Thu Aug 04 22:32:19 +0000 2022;29;11;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
587;"""Nada está perdido si se tiene por fin el valor de proclamar que todo está perdido y que hay que empezar de nuevo""
Julio Cortazar";Paraguayo Cubas Colomés;2021-02-22T22:03:31.000Z;Mon Feb 22 22:03:31 +0000 2021;87;6;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;None
1073;"""No despunta aún el alba cuando inicias tú la marcha"" https://t.co/nbjCuwAetn";Paraguayo Cubas Colomés;2021-07-24T09:21:45.000Z;Sat Jul 24 09:21:45 +0000 2021;53;7;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
1482;"""No es una revolución, majestad, es una mutación""
Nanterre ??";Paraguayo Cubas Colomés;2020-01-12T02:01:07.000Z;Sun Jan 12 02:01:07 +0000 2020;41;2;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;None
6;"""Nunca digas: de esta agua no beberé"". Solo nosotros pudimos ahorrarle al pueblo mas d U$ 130 MILLONES n dos años, equivale a 3.250 camas UTI con respirador incluido https://t.co/kAwSPKrLba";Paraguayo Cubas Colomés;2020-04-03T00:56:35.000Z;Fri Apr 03 00:56:35 +0000 2020;434;187;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
1940;"""NuncA se te ve con el campesinado"" https://t.co/cGeGJtP9tj";Paraguayo Cubas Colomés;2022-01-20T19:36:46.000Z;Thu Jan 20 19:36:46 +0000 2022;65;21;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;video
1465;"""Parte d los recibos y facturas se perdieron camino a la fotocopiadora, no sé q pasó""
Fernando Talavera (Ex Pte d Cruzada)";Paraguayo Cubas Colomés;2021-02-28T19:28:47.000Z;Sun Feb 28 19:28:47 +0000 2021;53;11;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;None
143;"""Payo es monflórito y su Sra coge con negros en Brasil"" - KELEMBU, en su audio de hoy
??... Keiko lo q pasa todo";Paraguayo Cubas Colomés;2020-01-17T21:53:25.000Z;Fri Jan 17 21:53:25 +0000 2020;127;19;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;None
1206;"""PAYO NOS CONVERTIRA' EN OTRA VENEZUELA... Es un peligro""... UNICANAL???  y Radio 1ro de marzo?? https://t.co/TKU7sP5T7a";Paraguayo Cubas Colomés;2021-05-29T08:41:50.000Z;Sat May 29 08:41:50 +0000 2021;302;163;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
2407;"""PAYO VA A DIVIDIR LA OPOSICIÓN""... ""ES SATELITE DE HC""... ETC, ETC, dicen algunos tavyron3s... ¿De q opoSición me hablan? JAPOINA ? https://t.co/hu8yLdwgtZ";Paraguayo Cubas Colomés;2021-07-13T22:04:12.000Z;Tue Jul 13 22:04:12 +0000 2021;32;12;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
1489;"""Polka"" de la HORMIGUITA ?? y sus cuAtes... #hormiguitas #CN https://t.co/3LRHwk6kKX";Paraguayo Cubas Colomés;2020-01-19T05:50:35.000Z;Sun Jan 19 05:50:35 +0000 2020;6;0;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;0;video
364;"""Por culpa de Payo cada dia vamos a tener una sociedad más violenta""...  (Mina)";Paraguayo Cubas Colomés;2018-10-26T03:46:59.000Z;Fri Oct 26 03:46:59 +0000 2018;248;83;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;None
447;"""Por q estás siguiendo a esa bola d pEndejosos ???? ???? FG PQ?q nos llevan por dónde les conviene"". De cuando Payo estaba LOCO, y vos CUERDO (idiota útil) https://t.co/cQQXmABqya";Paraguayo Cubas Colomés;2020-04-13T09:47:04.000Z;Mon Apr 13 09:47:04 +0000 2020;42;14;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;video
207;"""Pureando""?? https://t.co/pQjXjwJEPy";Paraguayo Cubas Colomés;2021-06-11T03:18:45.000Z;Fri Jun 11 03:18:45 +0000 2021;135;6;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
515;"""Señor dadme de ese vinillo del espíritu que me tenga borracho hasta la tumba""";Paraguayo Cubas Colomés;2019-12-09T02:17:22.000Z;Mon Dec 09 02:17:22 +0000 2019;52;4;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;None
1950;"""Si sólo oras cuando estás en problemas… estás en problemas” — Anónimo. https://t.co/6z1mJORijT";Paraguayo Cubas Colomés;2020-07-02T00:11:39.000Z;Thu Jul 02 00:11:39 +0000 2020;58;9;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
3057;"""Sí te caes siete veces, levántate ocho""  ???? https://t.co/OEvwQ2riBd";Paraguayo Cubas Colomés;2022-03-30T14:32:58.000Z;Wed Mar 30 14:32:58 +0000 2022;43;5;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
3001;"""Todo tiene su tiempo, y todo lo que se quiere debajo del cielo tiene su hora""
. https://t.co/ZvIhgmN66P";Paraguayo Cubas Colomés;2020-06-24T16:53:02.000Z;Wed Jun 24 16:53:02 +0000 2020;223;66;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
1576;"""Vende patrias rindiendo honores a los heroes de nuestra nación"" (Caló) https://t.co/NZNRjiTErV";Paraguayo Cubas Colomés;2020-03-01T17:04:29.000Z;Sun Mar 01 17:04:29 +0000 2020;147;52;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
2546;"""YOLANDA LA EXPLORADORA"" escalando con una Sra. CAPACITADORA????? del TSJE hasta un campamento Mby'a Guaraní en Caaguazú... Donde SIETE caciques y varios integrantes d sus respectivas comunidades aprendieron sobre el uso d Urnas Electrónicas??? https://t.co/SEfHLS79d3";Paraguayo Cubas Colomés;2021-05-04T10:19:43.000Z;Tue May 04 10:19:43 +0000 2021;51;6;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
2835;"#2017... A la prision de EMBOSCADA por pintar la casa de Diaz Veron 
#2019.... Diaz Veron declarado BANDIDO por el gobierno de Estados Unidos https://t.co/iSoy3LTj4M";Paraguayo Cubas Colomés;2019-12-11T18:42:44.000Z;Wed Dec 11 18:42:44 +0000 2019;410;121;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
1764;#AméricaTvPy #TomemosUnCafé https://t.co/zroV0pABVM;Paraguayo Cubas Colomés;2022-04-07T16:10:47.000Z;Thu Apr 07 16:10:47 +0000 2022;57;8;qme;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;0;photo
2360;#C9N https://t.co/M65uLsgEH3;Paraguayo Cubas Colomés;2023-02-28T20:05:01.000Z;Tue Feb 28 20:05:01 +0000 2023;40;7;qme;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;photo
1502;"#Concertación... ¿Usamos PADRÓN NACIONAL (5 millones) o PADRÓN ABIERTO PARTIDARIO (2 millones) d los Partidos q integren la Concertación?

https://t.co/mUHT1nTBkp";Paraguayo Cubas Colomés;2022-01-30T20:36:41.000Z;Sun Jan 30 20:36:41 +0000 2022;22;4;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;https://youtu.be/H-n-ofoOSJU ;1;0;None
17;#coronavirus - En marzo Py ???? se endeudó por U$D 2.035.000.000 (1.600.000.000 Préstamo + 320.000.000 BM + 115.000.000 BIRF);Paraguayo Cubas Colomés;2020-04-10T11:44:07.000Z;Fri Apr 10 11:44:07 +0000 2020;117;67;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;None
2465;#NuevaFotoDePerfil https://t.co/6uG3uaxRMh;Paraguayo Cubas Colomés;2022-03-01T01:42:06.000Z;Tue Mar 01 01:42:06 +0000 2022;64;9;qme;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;photo
1820;#Payo2023 #PayoVoluntarios #Wasap0982430043 https://t.co/gKtQnoYjrL;Paraguayo Cubas Colomés;2022-08-11T20:25:43.000Z;Thu Aug 11 20:25:43 +0000 2022;236;30;qme;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;3;0;photo
387;#PayoExiste https://t.co/6MBnkFCxL6;Paraguayo Cubas Colomés;2022-09-09T23:36:05.000Z;Fri Sep 09 23:36:05 +0000 2022;113;12;qme;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;photo
2001;"#PayoInmuebles vende 
?? 25has (km15)
??3has (km27)
??18has (km29,5)
 Todos s/ Ruta 2 Minga Guazú INFO: solo texto was 0983 622797";Paraguayo Cubas Colomés;2020-06-11T13:14:02.000Z;Thu Jun 11 13:14:02 +0000 2020;11;0;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;None
3080;#PayoInmuebles vende ?? sobre Ruta Internacional, casi KM 30, 18 has. Minga Guazú. Info via texto al  Wass 0983 622797 Absoluta discreción;Paraguayo Cubas Colomés;2020-05-13T14:25:09.000Z;Wed May 13 14:25:09 +0000 2020;39;5;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;None
1856;#PayoLaUltimaEsperanza https://t.co/Bed0D1aEL6;Paraguayo Cubas Colomés;2022-12-15T02:51:08.000Z;Thu Dec 15 02:51:08 +0000 2022;57;6;qme;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;photo
2888;"#PayoPresidente #Lista911
Voluntarios https://t.co/lpjjaELErD

https://t.co/S6askCTlbu https://t.co/zBAo7NeWSR";Paraguayo Cubas Colomés;2023-02-22T20:24:12.000Z;Wed Feb 22 20:24:12 +0000 2023;66;8;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;http://wa.me/+595982430043 https://www.abc.com.py/politica/2023/02/21/estigarribia-horacio-cartes-puede-convertirse-en-el-emperador-de-la-derrota/?outputType=amp ;2;0;photo
2342;"#PayoPresidente
VOLUNTARIOS https://t.co/lpjjaELErD https://t.co/Mhq2LB9mVG";Paraguayo Cubas Colomés;2023-02-21T17:55:15.000Z;Tue Feb 21 17:55:15 +0000 2023;9;3;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;http://wa.me/+595982430043 ;1;0;photo
498;"#SignificativamenteMaraños
#mafia0mafia https://t.co/9TK9lVfETJ";Paraguayo Cubas Colomés;2022-08-29T22:02:14.000Z;Mon Aug 29 22:02:14 +0000 2022;27;12;qme;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;0;photo
1717;"$ENADORES ASCENDIENDO A GENERAL A UN ASALTANTE ??... Robo agravado de automóviles... PERDIÓ MI MOCIÓN... Por q me echaron?(marzo 2019)

https://t.co/YF5p7fZG1K";Paraguayo Cubas Colomés;2020-09-06T01:05:57.000Z;Sun Sep 06 01:05:57 +0000 2020;12;8;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;https://youtu.be/1G1l8QuWbso ;0;0;None
738;"(No hay mal q por bien no venga, al fin muchos hipócritas leerán sus biblias)

""Cuando alguno d ustedes ore, hágalo a solas. Vaya a su cuarto, cierre la puerta y hable allí n secreto cn Dios, su Padre, pues él da lo q se le pide n secreto.""

Mateo 6: 6";Paraguayo Cubas Colomés;2020-03-23T02:04:24.000Z;Mon Mar 23 02:04:24 +0000 2020;163;22;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;None
